image_id,annotator_id,emotion
116,57,surprise
116,58,surprise
116,59,surprise
116,60,neutral
116,61,neutral
116,63,neutral
116,64,neutral
116,65,neutral
116,66,neutral
116,67,disgust
116,68,neutral
116,69,neutral
116,70,neutral
116,71,fear
116,72,fear
116,73,surprise
116,74,surprise
117,4,sad
117,6,sad
117,11,sad
117,13,sad
117,16,sad
117,22,angry
117,24,sad
117,26,disgust
117,27,disgust
117,31,neutral
117,32,fear
117,33,neutral
117,34,neutral
117,35,neutral
117,36,neutral
117,37,disgust
117,39,sad
117,40,neutral
117,41,neutral
117,43,sad
117,44,disgust
117,45,neutral
117,46,neutral
117,47,neutral
117,48,neutral
117,49,neutral
117,50,disgust
117,51,disgust
117,52,neutral
117,53,neutral
117,54,neutral
117,55,neutral
117,56,disgust
117,57,neutral
117,58,disgust
117,59,sad
117,60,neutral
117,61,neutral
117,63,neutral
117,65,angry
117,66,neutral
117,67,disgust
117,69,neutral
117,70,disgust
117,71,fear
117,72,angry
117,73,neutral
117,74,neutral
118,3,neutral
118,4,happy
118,6,happy
118,13,happy
118,22,happy
118,24,neutral
118,26,neutral
118,27,happy
118,31,neutral
118,32,neutral
118,33,happy
118,34,happy
118,35,happy
118,36,happy
118,37,neutral
118,39,happy
118,40,happy
118,41,happy
118,43,happy
118,44,happy
118,45,happy
118,46,neutral
118,47,happy
118,48,happy
118,49,neutral
118,50,happy
118,51,happy
118,52,happy
118,53,happy
118,54,happy
118,55,happy
118,56,neutral
118,57,happy
118,58,happy
118,59,neutral
118,60,neutral
118,61,happy
118,63,happy
118,65,happy
118,66,happy
118,69,neutral
118,70,neutral
118,71,neutral
118,72,happy
118,73,happy
118,74,happy
118,75,neutral
119,4,neutral
119,6,neutral
119,13,surprise
119,22,angry
119,24,neutral
119,26,surprise
119,28,fear
119,31,neutral
119,32,fear
119,33,surprise
119,34,neutral
119,35,neutral
119,36,sad
119,37,fear
119,38,neutral
119,39,sad
119,40,neutral
119,41,surprise
119,43,surprise
119,44,neutral
119,45,neutral
119,46,sad
119,47,neutral
119,48,sad
119,49,neutral
119,50,neutral
119,51,fear
119,52,surprise
119,53,neutral
119,54,fear
119,55,neutral
119,56,fear
119,57,fear
119,58,neutral
119,59,neutral
119,60,neutral
119,61,neutral
119,63,neutral
119,65,surprise
119,66,neutral
119,67,disgust
119,68,neutral
119,70,neutral
119,71,fear
119,72,angry
119,73,surprise
119,74,neutral
119,75,neutral
120,4,neutral
120,6,neutral
120,10,neutral
120,13,angry
120,16,surprise
120,20,fear
120,22,happy
120,24,neutral
120,26,disgust
120,31,neutral
120,32,neutral
120,33,neutral
120,34,neutral
120,35,neutral
120,36,sad
120,37,neutral
120,39,neutral
120,40,neutral
120,41,neutral
120,43,neutral
120,44,happy
120,45,neutral
120,46,neutral
120,47,neutral
120,48,neutral
120,49,neutral
120,50,neutral
120,51,neutral
120,52,neutral
120,53,neutral
120,54,neutral
120,55,neutral
120,56,disgust
120,57,neutral
120,58,neutral
120,59,neutral
120,60,neutral
120,61,neutral
120,63,neutral
120,65,happy
120,66,neutral
120,67,disgust
120,70,neutral
120,71,neutral
120,72,angry
120,73,neutral
120,74,neutral
120,75,neutral
121,4,neutral
121,6,neutral
121,13,angry
121,22,neutral
121,24,neutral
121,26,neutral
121,27,neutral
121,28,neutral
121,29,neutral
121,31,neutral
121,32,fear
121,33,neutral
121,34,neutral
121,35,neutral
121,36,angry
121,37,fear
121,39,surprise
121,40,neutral
121,41,neutral
121,43,neutral
121,44,neutral
121,45,disgust
121,46,neutral
121,47,neutral
121,48,neutral
121,49,neutral
121,50,neutral
121,51,neutral
121,52,fear
121,53,neutral
121,54,neutral
121,55,happy
121,56,disgust
121,57,neutral
121,58,neutral
121,59,neutral
121,60,neutral
121,61,neutral
121,63,neutral
121,65,neutral
121,66,neutral
121,67,disgust
121,70,neutral
121,71,neutral
121,72,neutral
121,73,neutral
121,75,neutral
122,3,fear
122,4,disgust
122,6,surprise
122,13,sad
122,20,sad
122,22,sad
122,24,sad
122,26,angry
122,27,disgust
122,28,neutral
122,31,surprise
122,32,disgust
122,33,neutral
122,34,sad
122,35,sad
122,36,fear
122,37,disgust
122,39,disgust
122,40,angry
122,41,disgust
122,43,disgust
122,44,disgust
122,45,angry
122,46,sad
122,47,sad
122,48,disgust
122,49,sad
122,50,neutral
122,51,disgust
122,52,surprise
122,53,neutral
122,54,surprise
122,55,neutral
122,56,sad
122,58,disgust
122,59,neutral
122,60,angry
122,61,sad
122,63,angry
122,65,disgust
122,66,disgust
122,67,surprise
122,68,sad
122,70,angry
122,71,sad
122,72,angry
122,73,angry
123,4,surprise
123,6,surprise
123,13,surprise
123,15,surprise
123,22,surprise
123,24,surprise
123,26,surprise
123,31,neutral
123,32,surprise
123,34,neutral
123,35,surprise
123,36,surprise
123,37,surprise
123,39,surprise
123,40,surprise
123,41,neutral
123,43,surprise
123,44,surprise
123,45,surprise
123,46,surprise
123,47,neutral
123,48,surprise
123,49,fear
123,50,neutral
123,51,surprise
123,52,fear
123,53,surprise
123,54,neutral
123,55,disgust
123,56,surprise
123,57,surprise
123,58,surprise
123,59,surprise
123,60,neutral
123,61,surprise
123,63,surprise
123,65,neutral
123,66,surprise
123,67,surprise
123,68,neutral
123,70,neutral
123,72,fear
123,73,surprise
123,75,surprise
124,4,surprise
124,5,surprise
124,6,neutral
124,13,neutral
124,22,neutral
124,24,neutral
124,26,neutral
124,27,surprise
124,31,neutral
124,32,surprise
124,33,surprise
124,34,neutral
124,35,surprise
124,36,surprise
124,37,surprise
124,39,surprise
124,40,neutral
124,41,neutral
124,43,surprise
124,44,surprise
124,45,neutral
124,46,surprise
124,47,neutral
124,48,surprise
124,49,neutral
124,50,neutral
124,51,surprise
124,52,surprise
124,53,surprise
124,54,happy
124,55,happy
124,56,surprise
124,58,neutral
124,59,surprise
124,60,neutral
124,61,neutral
124,63,neutral
124,65,neutral
124,66,neutral
124,67,disgust
124,70,neutral
124,71,surprise
124,72,angry
124,73,surprise
124,75,surprise
125,3,neutral
125,4,neutral
125,6,neutral
125,10,neutral
125,13,angry
125,22,neutral
125,24,neutral
125,26,surprise
125,28,surprise
125,31,neutral
125,32,neutral
125,33,neutral
125,34,neutral
125,35,neutral
125,36,surprise
125,39,sad
125,40,neutral
125,41,neutral
125,43,surprise
125,44,surprise
125,45,neutral
125,46,neutral
125,47,surprise
125,48,surprise
125,49,neutral
125,50,neutral
125,52,surprise
125,53,surprise
125,54,neutral
125,55,neutral
125,56,disgust
125,57,surprise
125,58,surprise
125,59,neutral
125,60,neutral
125,61,neutral
125,63,neutral
125,64,fear
125,65,neutral
125,66,neutral
125,67,fear
125,70,sad
125,71,surprise
125,72,fear
125,73,surprise
125,75,disgust
